listing_id,title,make,model,description,manufactured,original_reg_date,reg_date,type_of_vehicle,category,transmission,curb_weight,power,fuel_type,engine_cap,no_of_owners,depreciation,coe,road_tax,dereg_value,mileage,omv,arf,opc_scheme,lifespan,eco_category,features,accessories,indicative_price,price,combined,bert_vector
1273981,BMW X1 sDrive18i,bmw,x1,"maintained by bmw agent since day 1 with amazing low mileage done at 9200km annually, sporty black in colour with clean leather interior, please call for viewing and enquiry.",2018.0,,06-dec-2018,suv,"parf car, low mileage car",auto,1430.0,103.0,,1499.0,2.0,18970.0,30959,684.0,41636.0,48000.0,34049.0,39669.0,,,uncategorized,"twinpower turbo 3 cylinder engine with 138bhp, 220nm of torque. 0-100km/h in 9.7secs, top speed 200km/h, 7 speed transmission dct, front wheel drive. view specs of the bmw x1","multi function steering wheel, navigation, bluetooth, electric & memory seats. front and rear sensors, keyless entry, reverse camera, auto tailgate.",,104800.0,"title: BMW X1 sDrive18i make: bmw model: x1 features: twinpower turbo 3 cylinder engine with 138bhp, 220nm of torque. 0-100km/h in 9.7secs, top speed 200km/h, 7 speed transmission dct, front wheel drive. view specs of the bmw x1 accessories: multi function steering wheel, navigation, bluetooth, electric & memory seats. front and rear sensors, keyless entry, reverse camera, auto tailgate.","[-0.41654247 -0.14559983  0.87962586 ... -0.72326064 -0.542441
  0.15337424]"
1320298,Honda Vezel Hybrid 1.5A X,honda,vezel,1 owner unit! 100% financing at an amazing rate from 2.48% per annum! enjoy hassle-free 1 to 1 exchange! contact our friendly sales advisor for more details before it's off the market! we offer the best prices around!,2017.0,,30-jun-2017,suv,"parf car, premium ad car, hybrid cars",auto,1280.0,112.0,petrol-electric,1496.0,1.0,14750.0,53001,682.0,18276.0,94000.0,26381.0,5000.0,,,uncategorized,"fuel efficient 1.5l dohc i-vtec engine, responsive 7 speed auto transmission with paddle shifter, traction control, cruise control & keyless ignition.","leather seats interior, android player, reverse sensor and camera, keyless entry start/stop, knockdown rear seats.",,45000.0,"title: Honda Vezel Hybrid 1.5A X make: honda model: vezel features: fuel efficient 1.5l dohc i-vtec engine, responsive 7 speed auto transmission with paddle shifter, traction control, cruise control & keyless ignition. accessories: leather seats interior, android player, reverse sensor and camera, keyless entry start/stop, knockdown rear seats.","[-0.38554257 -0.10133192  0.810603   ... -0.6091975  -0.8075318
  0.08337659]"
1297569,Mercedes-Benz C-Class C200 Avantgarde,mercedes-benz,c200,best-looking pearl-white c200  with nice black interior! ultra low mileage done 49930km! maintained at reputable workshop with history. 1 owner. just changed  pirelli tyres. nice/new car number. road tax till nov 24. 2.0l engine with ever-ready 181 bhp. 100% accident free. call now!,2017.0,,28-nov-2017,luxury sedan,"parf car, premium ad car, low mileage car",auto,1465.0,135.0,,1991.0,1.0,22520.0,49000,1202.0,49095.0,49930.0,41077.0,49508.0,,,uncategorized,"2.0l turbo-charged engine, 181 bhp, 9g-tronic , abs, airbags, isofix, cruise/traction control, rear air-con, auto headlights/wipers/tailgate. view specs of the mercedes-benz c-class saloon","electric/memory leather seats, sports rims, factory fitted audio system with reverse camera, all round sensors, solar film, black-sys in-car camera.",,102500.0,"title: Mercedes-Benz C-Class C200 Avantgarde make: mercedes-benz model: c200 features: 2.0l turbo-charged engine, 181 bhp, 9g-tronic , abs, airbags, isofix, cruise/traction control, rear air-con, auto headlights/wipers/tailgate. view specs of the mercedes-benz c-class saloon accessories: electric/memory leather seats, sports rims, factory fitted audio system with reverse camera, all round sensors, solar film, black-sys in-car camera.","[-0.2243051  -0.14705028  0.706289   ... -0.32939917 -0.48998955
  0.10657513]"
1277224,Mercedes-Benz E-Class E200d,mercedes-benz,e200,,2017.0,,04-dec-2017,luxury sedan,"parf car, premium ad car",auto,1700.0,110.0,diesel,1950.0,2.0,23930.0,57501,1734.0,46976.0,100000.0,46134.0,41588.0,,,uncategorized,"2 litre turbocharged 4-cylinder engine pushing 147bhp equip with 9g-tronic transmission. touch control, parking assist","colour shift interior ambient lighting, 360 camera angle, cruise control",,103800.0,"title: Mercedes-Benz E-Class E200d make: mercedes-benz model: e200 features: 2 litre turbocharged 4-cylinder engine pushing 147bhp equip with 9g-tronic transmission. touch control, parking assist accessories: colour shift interior ambient lighting, 360 camera angle, cruise control","[-0.12787195 -0.0940503   0.7629663  ... -0.29507527 -0.6165764
 -0.2816124 ]"
1304869,Hyundai Avante 1.6A S (COE till 04/2029),hyundai,avante,cruise in comfort and style! this reliable car is perfect for your daily commute or weekend getaways. it's fuel-efficient and offers everything you need in a dependable vehicle.,2009.0,,07-aug-2009,mid-sized sedan,"coe car, consignment car",auto,1264.0,89.0,,1591.0,4.0,10010.0,26175,1107.0,12765.0,199661.0,11216.0,11216.0,,,uncategorized,"1.6l 4-cylinder 16 valve dohc vvt 4 speed automatic transmission, 120bhp. view specs of the hyundai avante","leather seats, after market front bumper, spoiler, android player.",,48800.0,"title: Hyundai Avante 1.6A S (COE till 04/2029) make: hyundai model: avante features: 1.6l 4-cylinder 16 valve dohc vvt 4 speed automatic transmission, 120bhp. view specs of the hyundai avante accessories: leather seats, after market front bumper, spoiler, android player.","[-0.28738046 -0.05997587  0.6736651  ... -0.45280302 -0.75473607
  0.22593646]"
1327317,Mazda CX-5 2.0A Elegance,mazda,2,"extremely low mileage with agent warranty,and free servicing package premium spacious interior. flexible in house/ bank loan available with low interest rate, fast approval.highest trade in for your car! call us for a test drive today!",2021.0,,13-jan-2022,suv,parf car,auto,1576.0,121.0,,1998.0,1.0,16830.0,77700,1210.0,74230.0,36000.0,21588.0,22224.0,,,uncategorized,"powered by 2.0l 4 cylinder inline 16-valve dohc skyactiv-g front-wheel drive, 6-speed , 121 kw , 213nm, 10.2s . view specs of the mazda cx-5","keyless entry/start. front and rear sensors. reverse camera. electric park brake with auto-hold, dual-zone a/c, apple carplay.",,135800.0,"title: Mazda CX-5 2.0A Elegance make: mazda model: 2 features: powered by 2.0l 4 cylinder inline 16-valve dohc skyactiv-g front-wheel drive, 6-speed , 121 kw , 213nm, 10.2s . view specs of the mazda cx-5 accessories: keyless entry/start. front and rear sensors. reverse camera. electric park brake with auto-hold, dual-zone a/c, apple carplay.","[-0.27416903 -0.1911297   0.59673053 ... -0.59032094 -0.60458565
  0.05072604]"
1332543,Audi A3 Sportback Mild Hybrid 1.5A TFSI S-tronic,audi,a3,"1 owner, very low mileage done. car is at good as new condition. 5 years unlimited mileage warranty by audi. full service with audi. bidded 3 digit plate go together! don't miss out. call us now.",2021.0,,01-jun-2021,hatchback,"parf car, low mileage car, hybrid cars",auto,1395.0,110.0,petrol-electric,1498.0,1.0,17670.0,63002,684.0,53895.0,22000.0,27268.0,15176.0,,,uncategorized,powered by a petrol-electric 1.5l inline 4 cylinder turbocharged engine producing a combined 148bhp & 250nm of torque through a 7 speed s-tronic dct. view specs of the audi a3 sportback mild hybrid,factory audi 10.1 inch mmi infotainment system with wireless apple carplay. keyless entry & start. electric seats. auto brake hold. digital cockpit.,,126800.0,title: Audi A3 Sportback Mild Hybrid 1.5A TFSI S-tronic make: audi model: a3 features: powered by a petrol-electric 1.5l inline 4 cylinder turbocharged engine producing a combined 148bhp & 250nm of torque through a 7 speed s-tronic dct. view specs of the audi a3 sportback mild hybrid accessories: factory audi 10.1 inch mmi infotainment system with wireless apple carplay. keyless entry & start. electric seats. auto brake hold. digital cockpit.,"[-0.04421409 -0.1536204   0.7880712  ... -0.8284381  -0.33947578
 -0.14273073]"
1276874,Mitsubishi Outlander 2.0A,mitsubishi,outlander,"1 owner unit! genuine low mileage! one of the most popular 7 seater suv in the market! high loan available with lowest interest rates. trade in welcome. whatsapp us to make an appointment! consignment unit, viewing strictly by appointment only. no walk-ins.",2018.0,,30-nov-2018,suv,"parf car, premium ad car, low mileage car",auto,1480.0,110.0,,1998.0,1.0,16190.0,34381,1210.0,31811.0,47000.0,22527.0,23538.0,,,uncategorized,"2.0l 4 cylinders 16 valves mivec engine, 6 speed cvt, cruise control, paddle shifters, rain sensors, auto headlights, keyless entry start/stop. view specs of the mitsubishi outlander","sports rims, leather seats, media player with apple carplay/android, retractable side mirrors, rear aircon, reverse camera.",,84000.0,"title: Mitsubishi Outlander 2.0A make: mitsubishi model: outlander features: 2.0l 4 cylinders 16 valves mivec engine, 6 speed cvt, cruise control, paddle shifters, rain sensors, auto headlights, keyless entry start/stop. view specs of the mitsubishi outlander accessories: sports rims, leather seats, media player with apple carplay/android, retractable side mirrors, rear aircon, reverse camera.","[-0.18760955  0.01273176  0.527412   ... -0.5610041  -0.633847
  0.2000638 ]"
1309219,Toyota Rush 1.5A X (COE till 09/2028),toyota,rush,pristine condition! 100% loan available from 3.18% p.a! 1 to 1 exchange without cash top up! hurry and call our friendly sales adviser for more information before it's sold! best price guaranteed!,2008.0,,29-sep-2008,suv,"coe car, premium ad car",auto,1150.0,80.0,,1495.0,4.0,11600.0,32339,1023.0,13609.0,,15281.0,15281.0,,,uncategorized,"reliable 16v dohc 1.5l vvt-i engine, 4 speed auto. abs, dual srs airbags, leather seats, knockdown rear seats. view specs of the toyota rush","new paintwork! sports rims, reverse camera/sensor, auto side folding mirror, android player, leather seats, fog light.",,48800.0,"title: Toyota Rush 1.5A X (COE till 09/2028) make: toyota model: rush features: reliable 16v dohc 1.5l vvt-i engine, 4 speed auto. abs, dual srs airbags, leather seats, knockdown rear seats. view specs of the toyota rush accessories: new paintwork! sports rims, reverse camera/sensor, auto side folding mirror, android player, leather seats, fog light.","[-0.43474942 -0.08236181  0.57383114 ... -0.30189773 -0.80754524
  0.3624655 ]"
1328562,BMW 6 Series 630i Cabriolet (COE till 08/2028),bmw,630i,0,2008.0,,29-aug-2008,sports car,"coe car, premium ad car",auto,1750.0,200.0,,2996.0,3.0,13730.0,34991,3573.0,13968.0,,91730.0,91730.0,,,uncategorized,"3.0 inline 6 engine, 268bhp, with 315nm of torque, 6 speed steptronic automatic transmission, 0-100 in only 6.5 seconds, top speed at 250km/h. view specs of the bmw 630i","original bmw audio, am/multi function steering, paddle shitter, electric memory seats, dual climate aircon, idrive, xenon headlight, rain/light sensor",,54800.0,"title: BMW 6 Series 630i Cabriolet (COE till 08/2028) make: bmw model: 630i features: 3.0 inline 6 engine, 268bhp, with 315nm of torque, 6 speed steptronic automatic transmission, 0-100 in only 6.5 seconds, top speed at 250km/h. view specs of the bmw 630i accessories: original bmw audio, am/multi function steering, paddle shitter, electric memory seats, dual climate aircon, idrive, xenon headlight, rain/light sensor","[-0.30875942  0.16547798  0.9447202  ... -0.27820832 -0.46434408
 -0.24168526]"
1303309,BMW 2 Series 216i Active Tourer,bmw,216i,"drive with assurance with 5 star reviews! genuine and transparent! fully maintained by pml, under warranty till 06/2026. 100% loan approval. highest trade in assured! deal with us for a peace of mind, tip top conditions! low usage done! almost new conditions! no repair needed! wear and tear replaced! sta evaluation welcome! 100% impressive! view today!",2021.0,,24-jun-2021,hatchback,"parf car, premium ad car",auto,1380.0,80.0,,1499.0,2.0,15390.0,47821,684.0,60333.0,75813.0,31169.0,35637.0,,,uncategorized,"1.5l twinpower turbocharged petrol engine, 107bhp, 190nm, 7 speed auto dct, eco/pro/sport mode. keyless entry/start. led drl, and auto headlights. view specs of the bmw 2 series active tourer","multi function steering, connected drive, bluetooth interface. parking/driving assistance, reverse camera. driver's memory, dual electric seats. led.",,125998.0,"title: BMW 2 Series 216i Active Tourer make: bmw model: 216i features: 1.5l twinpower turbocharged petrol engine, 107bhp, 190nm, 7 speed auto dct, eco/pro/sport mode. keyless entry/start. led drl, and auto headlights. view specs of the bmw 2 series active tourer accessories: multi function steering, connected drive, bluetooth interface. parking/driving assistance, reverse camera. driver's memory, dual electric seats. led.","[-0.38029927  0.08857876  0.67537624 ... -0.51954794 -0.23762934
  0.1369936 ]"
1292758,MINI Cooper S Clubman 2.0A,mini,cooper,"an absolute thrill to drive! well maintained by owner. servicing just done, wear and tear done. bank and in house loan available. viewing by appointment only. call now.",2016.0,,23-may-2016,sports car,parf car,auto,1390.0,141.0,,1998.0,3.0,22540.0,49700,1210.0,29518.0,,31708.0,36392.0,,,uncategorized,"2.0 inline 4 cylinder twin power turbocharged engine 8 speed auto, producing 189bhp and 280nm of torque. view specs of the mini cooper","factory fitted interior. keyless, paddle shifters, reverse camera, drive mode, dual zone climate control.",,61800.0,"title: MINI Cooper S Clubman 2.0A make: mini model: cooper features: 2.0 inline 4 cylinder twin power turbocharged engine 8 speed auto, producing 189bhp and 280nm of torque. view specs of the mini cooper accessories: factory fitted interior. keyless, paddle shifters, reverse camera, drive mode, dual zone climate control.","[-0.16181102 -0.11198261  0.58218426 ... -0.6541149  -0.4812478
  0.08832987]"
1322978,Toyota Yaris Cross Hybrid 1.5A Excite,toyota,yaris,"as good as new! stylish and versatile compact crossover designed for urban adventures. with the current coe hike preowned such as this unit is much more affordable, lower upfront needed for your loans. flexible interest rates and high loan approval rates. sta/workshop checks are welcome!. buy with a peace of mind with warranty and servicing provided. contact us today to view this spectacular unit.",2021.0,,15-sep-2021,suv,"parf car, hybrid cars, sgcarmart warranty cars",auto,1190.0,82.0,petrol-electric,1490.0,1.0,15610.0,45001,680.0,43944.0,49000.0,27868.0,16016.0,,,uncategorized,"powered by a 1.5l hybrid 3 cylinder inline engine, producing a combine horse power of 109 with a torque of 120nm, abs, esp, paired to an e-cvt gearbox view specs of the toyota yaris cross hybrid","original factory fitted player, reverse camera/sensors, keyless entry/start, led headlights, fog lights.",,118800.0,"title: Toyota Yaris Cross Hybrid 1.5A Excite make: toyota model: yaris features: powered by a 1.5l hybrid 3 cylinder inline engine, producing a combine horse power of 109 with a torque of 120nm, abs, esp, paired to an e-cvt gearbox view specs of the toyota yaris cross hybrid accessories: original factory fitted player, reverse camera/sensors, keyless entry/start, led headlights, fog lights.","[-0.13383377 -0.08728792  0.61205935 ... -0.48287788 -0.48868802
  0.07957792]"
1240805,Volkswagen Golf 1.4A TSI Highline Sunroof,volkswagen,golf,"fully agent service volkswagen preowned unit with certified. agent warranty till may 2024. 100% accident free. perfect gearbox, smooth engine with super undercarriage. original paint since new. original ssr rims. extremely neat and clean interior and exterior. this shall be the best unit in town. almost brand new condition. high loan and trade ins are welcomed. call to arrange a viewing",2018.0,,29-may-2019,hatchback,"parf car, premium ad car, low mileage car",auto,1270.0,92.0,,1395.0,2.0,15870.0,27000,624.0,31987.0,44000.0,24707.0,26590.0,,,uncategorized,"123bhp turbocharger tsi engine, 200nm torque, 7 speed dsg gearbox, 0-100km/h in 9.9 secs, bluemotion technology, auto headlights, blind spot alert. view specs of the volkswagen golf",luxurious black leather seats. virtual digital cockpit. apple/android carplay. digital meter display. navigation. reverse sensors/camera. sunroof.,,91888.0,"title: Volkswagen Golf 1.4A TSI Highline Sunroof make: volkswagen model: golf features: 123bhp turbocharger tsi engine, 200nm torque, 7 speed dsg gearbox, 0-100km/h in 9.9 secs, bluemotion technology, auto headlights, blind spot alert. view specs of the volkswagen golf accessories: luxurious black leather seats. virtual digital cockpit. apple/android carplay. digital meter display. navigation. reverse sensors/camera. sunroof.","[-0.17815413 -0.24684767  0.75846213 ... -0.6792893  -0.57966673
 -0.06885426]"
1324961,Toyota Estima 2.4A Aeras (COE till 02/2028),toyota,estima,"newly wrapped leather seats, well maintained exterior and interior, engine and gearbox still running smoothly, no noisy undercarriage sound, pre-purchase inspection welcomed. just buy in peace of mind. bank and in house loan available. high trade in. please view to believe the condition of this spacious and all time favorite japanese mpv while it lasts. don't miss this reliable mpv.",2008.0,,20-jun-2008,mpv,"coe car, premium ad car",auto,1750.0,125.0,,2362.0,4.0,12910.0,50578,2457.0,17973.0,170000.0,28187.0,28187.0,,,uncategorized,2.4l 4 cylinder dohc engine. 167bhp and 224nm torque. fwd. super cvt-i transmission. halogen headlights. keyless start/stop. dual sliding doors. view specs of the toyota estima,"sports rims, leather seats, android bluetooth player, reverse sensors, reverse camera, solar film, retractable mirrors, keyless entry/start.",,45888.0,"title: Toyota Estima 2.4A Aeras (COE till 02/2028) make: toyota model: estima features: 2.4l 4 cylinder dohc engine. 167bhp and 224nm torque. fwd. super cvt-i transmission. halogen headlights. keyless start/stop. dual sliding doors. view specs of the toyota estima accessories: sports rims, leather seats, android bluetooth player, reverse sensors, reverse camera, solar film, retractable mirrors, keyless entry/start.","[-0.3198663  -0.18087883  0.86887944 ... -0.6967668  -0.6820921
  0.25311142]"
1311624,Mitsubishi Lancer EX 1.5A GLS (COE till 12/2028),mitsubishi,lancer,"rare 1 owner unit, well maintained all major maintenance wear and tear done up. car condition will put many parf cars to shame.",2008.0,,11-dec-2008,mid-sized sedan,"coe car, direct owner sale, low mileage car",auto,1313.0,80.0,,1499.0,1.0,12680.0,27571,1026.0,12154.0,123928.0,18193.0,18193.0,,,uncategorized,"1.5l 4 cylinder 16v dohc mivec engine, 4 speed auto transmission. view specs of the mitsubishi lancer ex","original factory specfications, no modifications clean and need interior and exterior.",,55888.0,"title: Mitsubishi Lancer EX 1.5A GLS (COE till 12/2028) make: mitsubishi model: lancer features: 1.5l 4 cylinder 16v dohc mivec engine, 4 speed auto transmission. view specs of the mitsubishi lancer ex accessories: original factory specfications, no modifications clean and need interior and exterior.","[-0.45908564  0.02748414  0.838018   ... -0.5826695  -0.7696302
  0.337394  ]"
1324019,Honda Shuttle Hybrid 1.5A,honda,shuttle,immaculate condition! low mileage clocked! all maintenance by first motoring inhouse workshop! 100% financing at an amazing rate from 2.48% per annum! enjoy hassle free 1 to 1 exchange! contact our friendly sales advisor for more details before it's off the market! we offer the best prices around!,2018.0,,12-jun-2018,stationwagon,"parf car, premium ad car, hybrid cars",auto,1190.0,101.0,petrol-electric,1496.0,2.0,14890.0,38700,682.0,18094.0,65000.0,20960.0,5000.0,,,uncategorized,"fuel efficient 1.5l dohc i-vtec hybrid engine, producing 135bhp, 7 speed auto transmission, keyless ignition, airbags and abs. view specs of the honda shuttle hybrid","leather seats, sports rims, reverse camera, retractable side mirrors with indicators and knockdown rear seats.",,59600.0,"title: Honda Shuttle Hybrid 1.5A make: honda model: shuttle features: fuel efficient 1.5l dohc i-vtec hybrid engine, producing 135bhp, 7 speed auto transmission, keyless ignition, airbags and abs. view specs of the honda shuttle hybrid accessories: leather seats, sports rims, reverse camera, retractable side mirrors with indicators and knockdown rear seats.","[-0.31081    -0.02443821  0.6871443  ... -0.60059625 -0.6392183
  0.07492024]"
1326537,BMW M140i 5DR,bmw,m140i,"lots of upgraded parts coming along with the car, well maintained unit with receipt proven serviced every 6k mileage, xyz racing spec coilover,maxton front/side/rear, m perf/sf exhaust, braided brakehose w mx72+ brakepads, vrsf downpipe,mst intake, custom downpipe, ryco oil catch tank. stock item will pass it to next owner, viewing by appointment only, trade in and flexible loan available",2017.0,,21-jun-2017,hatchback,"parf car, premium ad car, low mileage car",auto,1475.0,250.0,,2998.0,2.0,34230.0,55000,2384.0,41471.0,40000.0,36482.0,43075.0,,,uncategorized,"6 cylinder inline 24 valve m twinpower turbocharged with 335bhp and torque at 500nm. 0 to 100km/h at 4.6s. 8 speed, rear wheel drive, paddle shifts. view specs of the bmw m140i","factory fitted interior, alcantara seats, m sport bodykit, sport rims, auto headlights, daytime running lights.",,118800.0,"title: BMW M140i 5DR make: bmw model: m140i features: 6 cylinder inline 24 valve m twinpower turbocharged with 335bhp and torque at 500nm. 0 to 100km/h at 4.6s. 8 speed, rear wheel drive, paddle shifts. view specs of the bmw m140i accessories: factory fitted interior, alcantara seats, m sport bodykit, sport rims, auto headlights, daytime running lights.","[-0.34602547 -0.18372527  0.71023595 ... -0.55169106 -0.63143706
  0.2024965 ]"
1317433,Toyota Hiace Commuter 3.0A GL (COE till 07/2027),,hiace,"cheapest in market! still renewable for another 5 years. up to 100% loan and fast approval. free 3 months warranty with free servicing. all done up nicely with paintwork, leather seats and all wear and tear done up to serve your business. call/whatsapp the 2 below sales handphone number now for viewing. don miss it.",2012.0,,02-aug-2012,bus/mini bus,"coe car, premium ad car",auto,2180.0,,diesel,2982.0,3.0,13730.0,26276,,15996.0,,54645.0,2733.0,,01-aug-2032,uncategorized,we specialize in commercial vehicle. deal with us with peace of mind. no gimmick or hidden cost! view specs of the toyota hiace,,,41800.0,title: Toyota Hiace Commuter 3.0A GL (COE till 07/2027) make:  model: hiace features: we specialize in commercial vehicle. deal with us with peace of mind. no gimmick or hidden cost! view specs of the toyota hiace accessories: ,"[-0.38792425 -0.0479232   0.6547629  ... -0.77349854 -0.76514846
  0.04355665]"
1326869,Nissan Cabstar 3.0M,nissan,cabstar,retractable canopy with full checker plate! pristine condition! all wear and tear replaced! brand new paint! brand new leather seats! flexible loan package! best offer for trade-in! door-step service from viewing to handover! one-stop solution for all your commercial vehicle needs! contact our resourceful salesperson for any enquiries and we will make sure all your questions are answered!,2016.0,,14-sep-2017,truck,premium ad car,manual,1800.0,,diesel,2953.0,1.0,10570.0,42809,,13159.0,120381.0,26468.0,1324.0,,13-sep-2037,uncategorized,view specs of the nissan cabstar,,,32500.0,title: Nissan Cabstar 3.0M make: nissan model: cabstar features: view specs of the nissan cabstar accessories: ,"[-0.28199065 -0.01417693  0.9671257  ... -0.88420093 -0.77192664
  0.04288317]"
1296508,Citroen e-Dispatch Electric,citroen,e-dispatch,citroen e-dispatch bigger version of e-berlingo. bigger cargo space and travel further up till 330km. call us right now to find out more!,2022.0,,19-jan-2024,van,"almost new car, electric cars",auto,2000.0,,electric,,1.0,11920.0,23143,,22217.0,,47243.0,2363.0,,18-jan-2044,uncategorized,view specs of the citroen e-dispatch electric,,,114500.0,title: Citroen e-Dispatch Electric make: citroen model: e-dispatch features: view specs of the citroen e-dispatch electric accessories: ,"[-0.18705253 -0.33694404  0.4331793  ... -0.904626   -0.74238193
  0.15362704]"
1317999,Mazda 2 HB 1.5A Deluxe (OPC),mazda,2,well maintained by previous car owner. extremely low mileage for this car. flexible loan with easy approval and high loan available with in house loan! call our sales consultant now to know more about this car!,2019.0,,19-oct-2020,hatchback,"opc car, parf car",auto,1067.0,85.0,,1496.0,1.0,10440.0,19534,182.0,25904.0,45000.0,18419.0,18419.0,revised opc scheme . learn more about opc schemes.,,uncategorized,"1.5l skyactiv-g engine, 113bhp, 6 speed automatic, airbags, abs, keyless entry/start/stop, auto led headlights/rain sensors, traction/cruise control. view specs of the mazda 2 hatchback","active driving display, original factory built in audio with navigation/bluetooth. steering controls, parking sensor with rear camera.",,73800.0,"title: Mazda 2 HB 1.5A Deluxe (OPC) make: mazda model: 2 features: 1.5l skyactiv-g engine, 113bhp, 6 speed automatic, airbags, abs, keyless entry/start/stop, auto led headlights/rain sensors, traction/cruise control. view specs of the mazda 2 hatchback accessories: active driving display, original factory built in audio with navigation/bluetooth. steering controls, parking sensor with rear camera.","[-0.29105258 -0.14989562  0.64798117 ... -0.6359871  -0.46654907
  0.23458198]"
1313320,MINI Cooper Countryman 1.6A (COE till 01/2027),,cooper,must view! 2 owners only. freshly sprayed in fluorescent white! the cooper countryman is a good choice next to the cooper for a taller view and family outings. chat with our friendly sales team today. flexible loan and trade ins welcomed. viewing by appointment only. while stocks last.,2011.0,,31-jan-2012,hatchback,"coe car, premium ad car",auto,1295.0,88.0,,1598.0,2.0,14850.0,27020,965.0,13754.0,,25966.0,25966.0,,,uncategorized,this mini countryman features a 1.6 litre 4 cylinder turbocharged engine paired with 6 speed auto gearbox. view specs of the mini cooper countryman,"sports rims, multi function steering, radio system, auto headlights.",,37800.0,"title: MINI Cooper Countryman 1.6A (COE till 01/2027) make:  model: cooper features: this mini countryman features a 1.6 litre 4 cylinder turbocharged engine paired with 6 speed auto gearbox. view specs of the mini cooper countryman accessories: sports rims, multi function steering, radio system, auto headlights.","[-0.31414825 -0.20865774  0.5514802  ... -0.443491   -0.58654433
  0.2488687 ]"
1298560,Honda Vezel 1.5A X Honda Sensing,honda,vezel,"tis round promotion we are giving 6 more months rdtax, if you are looking for a high spec vezel sensing unit this is the right unit for you, digital meter, look carefully at photos i posting and compare wisely to the rest and decide, flexible loan available, non phv unit with servicing records, call us for a viewing.",2016.0,,02-sep-2016,suv,"parf car, sgcarmart warranty cars",auto,1190.0,96.0,,1496.0,3.0,15400.0,47020,682.0,18518.0,120000.0,22511.0,13516.0,,,uncategorized,"1.5l earth dreams technology dohc i-vtec engine, cvt auto transmission, fcw, acc/lkas, abs, ctba, eco mode, cruise control.","sports rims, audio sound system, reverse camera, leather seats, leds headlights, retractable side mirrors, auto climatic aircon, knockdown rear seats",,40888.0,"title: Honda Vezel 1.5A X Honda Sensing make: honda model: vezel features: 1.5l earth dreams technology dohc i-vtec engine, cvt auto transmission, fcw, acc/lkas, abs, ctba, eco mode, cruise control. accessories: sports rims, audio sound system, reverse camera, leather seats, leds headlights, retractable side mirrors, auto climatic aircon, knockdown rear seats","[-0.45328003  0.00829078  0.83384633 ... -0.55511904 -0.74600405
 -0.06101524]"
1295936,Honda Accord Euro R 2.0M (COE till 02/2027),honda,accord,"i have owned it for 8 years. i'm the 2nd owner. 0-100 in 6.04s. changing to fl5. if not, i won't be selling it.",2007.0,,10-feb-2007,sports car,"coe car, direct owner sale",manual,1390.0,162.0,,1998.0,2.0,23290.0,52077,1815.0,13825.0,264000.0,32182.0,35401.0,,,uncategorized,"k20a vtec 6 speed manual, not interested in consignment, no need dealers. slight nego ok, loan can be arranged if needed. view specs of the honda accord euro r","hondata kpro, mugen exhaust, bcbr coil over, choon's intake, alcon bbk, defi, stock engine stock gearbox.",,61888.0,"title: Honda Accord Euro R 2.0M (COE till 02/2027) make: honda model: accord features: k20a vtec 6 speed manual, not interested in consignment, no need dealers. slight nego ok, loan can be arranged if needed. view specs of the honda accord euro r accessories: hondata kpro, mugen exhaust, bcbr coil over, choon's intake, alcon bbk, defi, stock engine stock gearbox.","[-0.39971578 -0.06164218  0.97922105 ... -0.42671958 -0.7094091
  0.24185029]"
1328014,Volvo S90 T5 Momentum,volvo,s90,cheapest in the market! consignment unit. highest specification for volvo sedan car. agent unit with 5 years warranty. almost new condition. loan interest form 2.38%. trade in welcome. contact our sales consultant for more enquires.,2019.0,,18-mar-2021,luxury sedan,"parf car, premium ad car",auto,1695.0,187.0,,1969.0,3.0,20770.0,47001,1176.0,65559.0,45000.0,38681.0,46154.0,,,uncategorized,"4 cylinder inline 16v turbocharged, front wheel drive, 8 speed  geartronic, fuel consumption 14.9 km/l, fuel tank 55l. view specs of the volvo s90","original factory condition, 18"" rims, multi function steering, keyless entry/start, high performance audio, rain sensors, reverse camera, etc.",,159800.0,"title: Volvo S90 T5 Momentum make: volvo model: s90 features: 4 cylinder inline 16v turbocharged, front wheel drive, 8 speed  geartronic, fuel consumption 14.9 km/l, fuel tank 55l. view specs of the volvo s90 accessories: original factory condition, 18"" rims, multi function steering, keyless entry/start, high performance audio, rain sensors, reverse camera, etc.","[-0.3146105  -0.32256848  0.60943526 ... -0.58371496 -0.4418683
  0.19084841]"
1316595,Mercedes-Benz CLA-Class CLA250 AMG Line,mercedes-benz,amg,"consignment unit, good condition, good for coe renewal, bank / inhouse loan available, trade in welcome.",2014.0,30-sep-2014,28-sep-2017,luxury sedan,"imported used vehicle, parf car",auto,1405.0,155.0,,1991.0,3.0,,50000,1202.0,,,12360.0,12360.0,,,uncategorized,4 cylinders inline turbocharged 7g-dct auto transmission producing 207bhp. view specs of the mercedes-benz cla-class,"sports rims, electric memory seats, auto headlight, paddle shift, reverse camera, multi function steering",,72333.0,"title: Mercedes-Benz CLA-Class CLA250 AMG Line make: mercedes-benz model: amg features: 4 cylinders inline turbocharged 7g-dct auto transmission producing 207bhp. view specs of the mercedes-benz cla-class accessories: sports rims, electric memory seats, auto headlight, paddle shift, reverse camera, multi function steering","[-0.10674025 -0.14959961  0.5456604  ... -0.3984561  -0.46550754
 -0.08305907]"
